audio_waves,samplerate,bit_lengths,seconds_length
"[ 0.0329424   0.03723474  0.03273381 ... -0.00551037 -0.00449245
  0.        ]",22050,104078,4.720090702947846
"[-0.11046071 -0.12675945 -0.0977824  ...  0.02350082  0.02741425
  0.        ]",22050,307820,13.960090702947845
[0.00419225 0.00374611 0.00138481 ... 0.06205412 0.04781354 0.        ],22050,160526,7.280090702947846
[0.00165645 0.00314659 0.0036778  ... 0.02192701 0.01908784 0.        ],22050,234614,10.640090702947846
"[-0.00569431 -0.00781195 -0.00683737 ...  0.0061772   0.0056611
  0.        ]",22050,214328,9.720090702947846
"[ 0.00405217  0.00334185  0.00119875 ... -0.00079464 -0.00142979
  0.        ]",22050,116426,5.280090702947846
"[-0.08003141 -0.1124066  -0.11331997 ...  0.00528898  0.01241454
  0.        ]",22050,148178,6.720090702947846
"[ 0.11701756  0.13290074  0.11238156 ... -0.00059294 -0.00058279
  0.        ]",22050,117308,5.320090702947846
"[ 0.09531746  0.1108335   0.08092154 ... -0.01470296 -0.01244661
  0.        ]",22050,212564,9.640090702947846
"[ 0.00018003  0.00012604  0.00026327 ... -0.07101282 -0.05368745
  0.        ]",22050,103196,4.680090702947846
"[ 0.0011647   0.00193313 -0.00010521 ... -0.010727   -0.0106337
  0.        ]",22050,224912,10.200090702947845
"[-0.01664815 -0.02463709 -0.02403435 ...  0.1790932   0.16529967
  0.        ]",22050,91730,4.160090702947846
"[-1.4753954e-04 -1.9599707e-05  1.5348708e-04 ... -4.5827065e-02
 -3.9370850e-02  0.0000000e+00]",22050,130538,5.920090702947846
"[-5.2032373e-03 -4.3266150e-03 -4.5097815e-03 ...  3.0897761e-06
  3.4382716e-03  0.0000000e+00]",22050,132302,6.000090702947846
"[-0.00385418 -0.0054682  -0.00593169 ...  0.0679979   0.06256827
  0.        ]",22050,127010,5.760090702947846
"[ 0.08563916  0.07013545  0.01393135 ... -0.02695316 -0.0216319
  0.        ]",22050,240788,10.920090702947846
"[-0.01628234 -0.02281437 -0.04099713 ... -0.01550485 -0.02739306
  0.        ]",22050,427772,19.400090702947846
[0.27339152 0.33523872 0.28232563 ... 0.02657351 0.04648611 0.        ],22050,241670,10.960090702947845
"[-0.00014594 -0.0001832  -0.00033925 ...  0.01369183  0.01392727
  0.        ]",22050,99668,4.520090702947845
"[-3.5614893e-04 -1.3948623e-04 -1.0058856e-05 ... -4.6502527e-02
 -4.9427610e-02  0.0000000e+00]",22050,248726,11.280090702947845
"[-0.01496557 -0.01677344 -0.01420692 ...  0.00283301  0.00102024
  0.        ]",22050,88202,4.000090702947846
"[ 0.00531665  0.00199058 -0.0035525  ...  0.02881238  0.00669746
  0.        ]",22050,441002,20.000090702947844
"[-0.00418412 -0.00535743 -0.00457801 ... -0.00215172 -0.00180461
  0.        ]",22050,336926,15.280090702947845
[0.01218271 0.01280982 0.01114048 ... 0.00391889 0.00242107 0.        ],22050,129656,5.880090702947846
"[-0.0004182  -0.00063691 -0.00085219 ... -0.01857119 -0.00960806
  0.        ]",22050,119072,5.400090702947846
[0.01304505 0.01200064 0.00288834 ... 0.02029506 0.01688973 0.        ],22050,145532,6.6000907029478455
"[ 0.00482216  0.00301529 -0.00296782 ...  0.06486274  0.05200974
  0.        ]",22050,307820,13.960090702947845
"[-0.00253998 -0.0030561  -0.00268242 ... -0.00207765 -0.00340968
  0.        ]",22050,734708,33.320090702947844
"[-0.00133905  0.00189559  0.00656618 ... -0.00395602 -0.02274629
  0.        ]",22050,138476,6.280090702947846
"[-0.00960271 -0.01079174 -0.00698771 ...  0.11670497  0.10618424
  0.        ]",22050,124364,5.6400907029478455
"[ 0.00533085 -0.0086551  -0.00992554 ... -0.08147068 -0.07348274
  0.        ]",22050,162290,7.360090702947846
"[-0.02282757 -0.02932618 -0.03713608 ...  0.03236105  0.0288849
  0.        ]",22050,137594,6.240090702947846
"[-0.01955887 -0.02259529 -0.01968664 ...  0.01273095  0.0182999
  0.        ]",22050,112016,5.080090702947846
"[-0.03026053 -0.00459956  0.01153399 ...  0.00334796  0.00149883
  0.        ]",22050,129656,5.880090702947846
"[-0.00038408 -0.00054196 -0.00035446 ... -0.00600718 -0.00557068
  0.        ]",22050,117308,5.320090702947846
"[ 0.00135416 -0.00882132 -0.00872255 ...  0.01453498  0.01791968
  0.        ]",22050,171110,7.760090702947846
"[ 0.0142815   0.01812697  0.01516574 ... -0.11108898 -0.08469145
  0.        ]",22050,137594,6.240090702947846
[0.00171854 0.00186838 0.00149222 ... 0.00194871 0.0018105  0.        ],22050,130538,5.920090702947846
"[-0.00742184 -0.01113472 -0.00060567 ...  0.04747778  0.00831019
  0.        ]",22050,90848,4.120090702947846
"[-0.01428432 -0.01668807 -0.01341663 ...  0.04352552  0.03511961
  0.        ]",22050,220502,10.000090702947846
"[-0.00116361 -0.00090935 -0.00019378 ...  0.07677229  0.09322555
  0.        ]",22050,211682,9.600090702947846
"[ 0.00138291 -0.00792174 -0.01118736 ...  0.00700449  0.00529657
  0.        ]",22050,673850,30.560090702947846
[0.00141396 0.002724   0.00284878 ... 0.00268187 0.00263913 0.        ],22050,472754,21.440090702947845
[0.00783075 0.00047642 0.00338003 ... 0.00780808 0.00876217 0.        ],22050,99668,4.520090702947845
"[-0.00392165 -0.00025073  0.00615467 ...  0.05551447  0.04427288
  0.        ]",22050,90848,4.120090702947846
[0.01995553 0.01981265 0.01193167 ... 0.02674812 0.0463994  0.        ],22050,89966,4.080090702947846
"[ 0.00312228  0.00225095  0.00148819 ... -0.00407867 -0.00318062
  0.        ]",22050,104078,4.720090702947846
"[ 0.13057964  0.15316911  0.13315062 ...  0.00020812 -0.00237919
  0.        ]",22050,164054,7.440090702947846
"[-0.00351429 -0.00796691 -0.01240434 ...  0.00397411  0.00451544
  0.        ]",22050,94376,4.280090702947846
"[-0.01248414 -0.02013689 -0.0300904  ...  0.03269354  0.02902531
  0.        ]",22050,173756,7.880090702947846
[0.00170473 0.00190929 0.00144981 ... 0.00378999 0.00261366 0.        ],22050,142886,6.480090702947845
"[-0.00423774 -0.00451228 -0.00366515 ...  0.01211753  0.00941366
  0.        ]",22050,95258,4.320090702947846
"[-0.12155412 -0.13282551 -0.10741097 ... -0.08921649 -0.06125733
  0.        ]",22050,320168,14.520090702947845
"[-0.01164032 -0.00989421 -0.0023999  ... -0.00082222 -0.0004975
  0.        ]",22050,246962,11.200090702947845
"[ 0.00033875  0.00015986 -0.0001857  ... -0.04561475 -0.03251686
  0.        ]",22050,445412,20.200090702947847
"[-0.15741117 -0.19340481 -0.17805307 ...  0.00467279  0.00138477
  0.        ]",22050,91730,4.160090702947846
[0.01576776 0.02377212 0.02398752 ... 0.00965769 0.01138752 0.        ],22050,428654,19.440090702947845
"[-0.05411794 -0.08535548 -0.09881674 ...  0.01818181  0.03061802
  0.        ]",22050,103196,4.680090702947846
"[ 0.0971836   0.11801974  0.11166234 ... -0.00031397 -0.00944776
  0.        ]",22050,147296,6.680090702947846
"[ 0.00535389  0.00150779 -0.00631639 ... -0.02805105 -0.02489433
  0.        ]",22050,131420,5.960090702947846
"[-0.01204007 -0.01325221 -0.01035461 ... -0.00372084 -0.00175925
  0.        ]",22050,106724,4.840090702947846
"[ 0.01191588 -0.00408271 -0.01443874 ... -0.00050107  0.00058224
  0.        ]",22050,160526,7.280090702947846
"[-0.00102352 -0.00050796  0.00085392 ... -0.02100549 -0.00693888
  0.        ]",22050,122600,5.5600907029478455
"[-0.00265089 -0.0395792  -0.03683022 ...  0.02475446  0.02282459
  0.        ]",22050,95258,4.320090702947846
"[-0.03978681 -0.02709045 -0.00368658 ... -0.00049699 -0.0009319
  0.        ]",22050,417188,18.920090702947846
"[-0.00898289 -0.01421349 -0.01815444 ...  0.01352493  0.01548955
  0.        ]",22050,140240,6.360090702947846
"[ 1.4811765e-03  7.0121355e-04 -5.2862665e-06 ... -5.5933292e-03
 -4.1366955e-03  0.0000000e+00]",22050,235496,10.680090702947846
"[ 0.00212247  0.00260534  0.0020798  ... -0.02543171 -0.0213484
  0.        ]",22050,299882,13.600090702947846
"[ 0.0456243   0.06896322  0.07668087 ... -0.01478407 -0.00827435
  0.        ]",22050,150824,6.840090702947846
"[-1.9920462e-06  6.3747435e-04  1.0697186e-03 ...  1.2145421e-02
  4.4769691e-03  0.0000000e+00]",22050,574184,26.040090702947847
"[-0.00502705 -0.00581796 -0.00489699 ...  0.00162508  0.00111128
  0.        ]",22050,156998,7.120090702947846
"[-2.2020162e-05  1.4590118e-04  3.6778097e-04 ... -7.9897046e-04
 -6.8883790e-04  0.0000000e+00]",22050,103196,4.680090702947846
"[-0.04758307 -0.05490069 -0.04251979 ... -0.01352825 -0.01121168
  0.        ]",22050,242552,11.000090702947846
[0.0034375  0.00316808 0.00179008 ... 0.06288859 0.05094454 0.        ],22050,104960,4.760090702947846
"[ 0.00017341  0.00024879 -0.00052323 ...  0.12993425  0.11970212
  0.        ]",22050,180812,8.200090702947845
"[ 0.00219846  0.00236121  0.00151132 ... -0.00338186 -0.00170532
  0.        ]",22050,89084,4.040090702947846
"[ 0.0024996   0.00170563 -0.00067072 ... -0.00569483 -0.00494239
  0.        ]",22050,94376,4.280090702947846
"[ 0.00403716 -0.00234942 -0.00697251 ...  0.01353493  0.01045601
  0.        ]",22050,95258,4.320090702947846
"[-0.00543683 -0.00429594 -0.00105059 ...  0.12524135  0.10010575
  0.        ]",22050,113780,5.160090702947846
"[-0.00238825 -0.00265639 -0.00220577 ...  0.00067441  0.00067691
  0.        ]",22050,126128,5.720090702947846
"[-0.0025611  -0.00228269 -0.00020183 ...  0.01524897  0.01906127
  0.        ]",22050,147296,6.680090702947846
"[ 0.0044812   0.00302662 -0.0005167  ...  0.00212308  0.00384108
  0.        ]",22050,678260,30.760090702947846
"[ 0.00839754  0.05727264  0.10962322 ... -0.0029148   0.00271875
  0.        ]",22050,104960,4.760090702947846
"[-0.02868733 -0.02846864 -0.01626547 ...  0.03533116  0.03784568
  0.        ]",22050,873182,39.600090702947846
"[-0.00721437 -0.03370848 -0.00449579 ...  0.00767451  0.00558891
  0.        ]",22050,150824,6.840090702947846
"[ 0.          0.          0.         ... -0.00038633  0.00045642
  0.        ]",22050,112016,5.080090702947846
"[-0.00978533 -0.01089784 -0.00812724 ...  0.00914045  0.00409234
  0.        ]",22050,137594,6.240090702947846
"[ 0.02304954  0.0071398  -0.00529014 ...  0.00568475 -0.00200367
  0.        ]",22050,331634,15.040090702947845
"[ 0.05743247  0.08604641  0.08995051 ...  0.04831911 -0.01299767
  0.        ]",22050,114662,5.200090702947846
"[-0.01264334 -0.01453686 -0.01290967 ... -0.00617297 -0.00547152
  0.        ]",22050,321932,14.600090702947846
"[ 0.00254174  0.00294013  0.00222611 ... -0.01348154 -0.01044963
  0.        ]",22050,197570,8.960090702947845
"[ 0.06787653  0.09872924  0.10364094 ... -0.00509604 -0.00197948
  0.        ]",22050,265484,12.040090702947845
"[ 0.01810996 -0.00117317 -0.02243464 ... -0.00619303 -0.00274033
  0.        ]",22050,130538,5.920090702947846
"[-0.00269029 -0.00307202 -0.00241181 ...  0.06321289  0.05215292
  0.        ]",22050,103196,4.680090702947846
"[-0.00102053 -0.00102586 -0.00068437 ... -0.02074189 -0.01506503
  0.        ]",22050,179048,8.120090702947845
"[ 0.00591098  0.01888829  0.03320096 ... -0.00985961 -0.00645645
  0.        ]",22050,104078,4.720090702947846
"[ 0.07282829  0.08931925  0.08575744 ... -0.00078743 -0.00069845
  0.        ]",22050,296354,13.440090702947845
"[ 0.06691484  0.07306972  0.0643639  ... -0.07290502 -0.06624615
  0.        ]",22050,247844,11.240090702947846
"[ 0.00089465 -0.02122553 -0.04364065 ...  0.01833944  0.01912665
  0.        ]",22050,131420,5.960090702947846
"[-0.01391677 -0.01412137 -0.00939979 ... -0.00166605 -0.00375892
  0.        ]",22050,211682,9.600090702947846
[0.01306257 0.01435035 0.01192519 ... 0.00450902 0.00397614 0.        ],22050,212564,9.640090702947846
"[ 0.01854101  0.01934044  0.01347239 ... -0.00603143 -0.00513794
  0.        ]",22050,99668,4.520090702947845
[0.01561676 0.01610652 0.01089218 ... 0.00843354 0.0066996  0.        ],22050,276950,12.560090702947846
"[-0.0495261  -0.06728093 -0.06369258 ...  0.04968861  0.04837313
  0.        ]",22050,124364,5.6400907029478455
"[ 0.000397    0.00078536 -0.00021135 ... -0.04244538 -0.03317979
  0.        ]",22050,104960,4.760090702947846
"[-0.02233804 -0.02337466 -0.0573652  ...  0.01400977  0.0458956
  0.        ]",22050,165818,7.520090702947845
"[-0.0290367  -0.00225617  0.01422473 ...  0.04567208  0.03707135
  0.        ]",22050,134948,6.120090702947846
"[ 5.08370722e-05 -1.75030982e-05 -1.12556285e-04 ...  3.46786948e-03
  4.23801923e-03  0.00000000e+00]",22050,88202,4.000090702947846
"[-0.02394636  0.0037451  -0.02782775 ...  0.06024783  0.05370492
  0.        ]",22050,100550,4.5600907029478455
"[-0.17019655 -0.19542263 -0.16640638 ...  0.00976392  0.01964601
  0.        ]",22050,128774,5.840090702947846
"[-0.01807609  0.0174778   0.06571379 ...  0.001839    0.00064711
  0.        ]",22050,88202,4.000090702947846
"[-0.01195488 -0.00339819  0.01157103 ...  0.01528312  0.01169605
  0.        ]",22050,231086,10.480090702947846
"[-0.02996093 -0.00937819  0.04259994 ... -0.0378088  -0.03161296
  0.        ]",22050,221384,10.040090702947845
"[-0.055364   -0.06199441 -0.04465888 ... -0.02332705 -0.02158021
  0.        ]",22050,114662,5.200090702947846
"[ 0.060281    0.08011644  0.0836992  ... -0.00727048 -0.007614
  0.        ]",22050,161408,7.320090702947846
"[-0.00123069 -0.000861   -0.00069122 ...  0.00072391  0.00036749
  0.        ]",22050,120836,5.480090702947845
"[-0.02733691 -0.02935998 -0.02415107 ...  0.06075463  0.06824046
  0.        ]",22050,105842,4.800090702947846
"[-0.00706339 -0.00734503 -0.00573108 ... -0.02735366 -0.02556169
  0.        ]",22050,110252,5.000090702947846
"[ 0.0084465   0.01074643  0.00559978 ... -0.03640995 -0.03399701
  0.        ]",22050,256664,11.640090702947846
"[-0.00378193 -0.00223839  0.000293   ...  0.01018994  0.0036413
  0.        ]",22050,156998,7.120090702947846
"[-0.00510199 -0.00942004  0.0065585  ...  0.00253605  0.00178098
  0.        ]",22050,356330,16.160090702947844
"[-0.00481671 -0.00498006 -0.00246522 ... -0.00286907 -0.00233236
  0.        ]",22050,167582,7.6000907029478455
"[-0.04642839 -0.04853169 -0.03395582 ...  0.00693382  0.00696239
  0.        ]",22050,119954,5.440090702947846
"[ 3.1507909e-05 -4.9422903e-04 -7.2910480e-04 ...  1.0612296e-02
  7.5975377e-03  0.0000000e+00]",22050,244316,11.080090702947846
"[-0.03554291 -0.04156432 -0.03588406 ...  0.20663805  0.20159891
  0.        ]",22050,166700,7.5600907029478455
"[ 0.08309826  0.13006182  0.14171907 ... -0.03071226 -0.03311048
  0.        ]",22050,100550,4.5600907029478455
"[-0.00317386 -0.00406915 -0.0029     ...  0.00873109  0.00650122
  0.        ]",22050,156116,7.080090702947846
"[-0.0965674  -0.11941499 -0.10370548 ...  0.00606557  0.01281642
  0.        ]",22050,130538,5.920090702947846
"[-0.08119042 -0.10792215 -0.10573763 ...  0.01020512  0.003396
  0.        ]",22050,228440,10.360090702947845
"[ 0.01930677  0.02361323  0.02211548 ... -0.04415947 -0.02843657
  0.        ]",22050,93494,4.240090702947846
[0.00247443 0.00199745 0.00073286 ... 0.00078167 0.00066319 0.        ],22050,244316,11.080090702947846
"[ 0.00166344  0.00176063  0.00132628 ... -0.05028088 -0.04596287
  0.        ]",22050,98786,4.480090702947845
"[ 0.00167169  0.00216695  0.0015797  ... -0.03192742 -0.00686275
  0.        ]",22050,98786,4.480090702947845
"[-0.00891099 -0.011363   -0.01126199 ...  0.01771928  0.01099273
  0.        ]",22050,110252,5.000090702947846
[0.02818649 0.0322808  0.02194869 ... 0.03350717 0.03580762 0.        ],22050,120836,5.480090702947845
